Unnamed: 0,yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공실률_lag1,공실률_lag12,공실률_ma3,공휴일수,명절연휴포함,황금연휴포함,명절전달,명절후달
234,2012-06-01,2012,6,2,여름,0,0,호남선,542.0,65.0,35.0,0,공실있음,96.0,4.0,0,27.0,37.0,32.0,1,0,0,0,0
238,2012-07-01,2012,7,3,여름,0,0,호남선,533.0,62.0,38.0,0,공실있음,91.0,9.0,0,35.0,39.0,31.33333333333333,0,0,0,0,0
242,2012-08-01,2012,8,3,여름,0,0,호남선,556.0,65.0,35.0,0,공실있음,91.0,9.0,0,38.0,33.0,33.333333333333336,1,0,0,1,0
246,2012-09-01,2012,9,3,가을,0,0,호남선,571.0,68.0,32.0,0,공실있음,92.0,8.0,0,35.0,31.0,36.0,2,1,0,1,0
250,2012-10-01,2012,10,4,가을,0,0,호남선,635.0,72.0,28.0,0,공실있음,98.0,2.0,0,32.0,26.0,35.0,2,1,0,0,1
254,2012-11-01,2012,11,4,가을,0,0,호남선,603.0,72.0,28.0,0,공실있음,96.0,4.0,0,28.0,27.0,31.666666666666668,0,0,0,0,0
258,2012-12-01,2012,12,4,겨울,0,0,호남선,653.0,74.0,26.0,0,공실있음,96.0,4.0,0,28.0,30.0,29.33333333333333,2,0,0,0,0
262,2013-01-01,2013,1,1,겨울,0,0,호남선,555.0,64.0,36.0,0,공실있음,88.0,12.0,0,26.0,30.0,27.33333333333333,1,0,0,1,0
266,2013-02-01,2013,2,1,겨울,0,0,호남선,576.0,72.0,28.0,0,공실있음,94.0,6.0,0,36.0,34.0,30.0,3,1,0,0,0
270,2013-03-01,2013,3,1,봄,0,0,호남선,560.0,64.0,36.0,0,공실있음,87.0,13.0,0,28.0,37.0,30.0,1,0,0,0,1
274,2013-04-01,2013,4,2,봄,0,0,호남선,562.0,69.0,31.0,0,공실있음,91.0,9.0,0,36.0,32.0,33.333333333333336,0,0,0,0,0
278,2013-05-01,2013,5,2,봄,0,0,호남선,609.0,76.0,24.0,0,공실있음,95.0,5.0,0,31.0,27.0,31.666666666666668,2,0,0,0,0
282,2013-06-01,2013,6,2,여름,0,0,호남선,526.0,68.0,32.0,0,공실있음,89.0,11.0,0,24.0,35.0,30.33333333333333,1,0,0,0,0
286,2013-07-01,2013,7,3,여름,0,0,호남선,507.0,64.0,36.0,0,공실있음,87.0,13.0,0,32.0,38.0,29.0,0,0,0,0,0
290,2013-08-01,2013,8,3,여름,0,0,호남선,564.0,70.0,30.0,0,공실있음,90.0,10.0,0,36.0,35.0,30.666666666666668,1,0,0,1,0
294,2013-09-01,2013,9,3,가을,0,0,호남선,607.0,77.0,23.0,0,공실있음,93.0,7.0,0,30.0,32.0,32.666666666666664,3,1,1,0,0
298,2013-10-01,2013,10,4,가을,0,0,호남선,581.0,72.0,28.0,0,공실있음,95.0,5.0,0,23.0,28.0,29.666666666666668,2,0,0,0,1
302,2013-11-01,2013,11,4,가을,0,0,호남선,594.0,76.0,24.0,0,공실있음,98.0,2.0,0,28.0,28.0,27.0,0,0,0,0,0
306,2013-12-01,2013,12,4,겨울,0,0,호남선,541.0,68.0,32.0,0,공실있음,91.0,9.0,0,24.0,26.0,25.0,1,0,0,1,0
310,2014-01-01,2014,1,1,겨울,0,0,호남선,536.0,72.0,28.0,0,공실있음,96.0,4.0,0,32.0,36.0,28.0,3,1,0,1,0
314,2014-02-01,2014,2,1,겨울,0,0,호남선,490.0,68.0,32.0,0,공실있음,94.0,6.0,0,28.0,28.0,28.0,1,1,0,0,1
318,2014-03-01,2014,3,1,봄,0,0,호남선,523.0,65.0,35.0,0,공실있음,88.0,12.0,0,32.0,36.0,30.666666666666668,1,0,0,0,1
322,2014-04-01,2014,4,2,봄,0,0,호남선,542.0,70.0,30.0,0,공실있음,94.0,6.0,0,35.0,31.0,31.666666666666668,0,0,0,0,0
326,2014-05-01,2014,5,2,봄,0,0,호남선,587.0,73.0,27.0,0,공실있음,97.0,3.0,0,30.0,24.0,32.333333333333336,2,0,0,0,0
330,2014-06-01,2014,6,2,여름,0,0,호남선,522.0,67.0,33.0,0,공실있음,93.0,7.0,0,27.0,32.0,30.666666666666668,2,0,0,0,0
334,2014-07-01,2014,7,3,여름,0,0,호남선,501.0,66.0,34.0,0,공실있음,95.0,5.0,0,33.0,36.0,30.0,0,0,0,0,0
338,2014-08-01,2014,8,3,여름,0,0,호남선,576.0,75.0,25.0,0,공실있음,102.0,-2.0,0,34.0,30.0,31.33333333333333,1,0,0,1,0
342,2014-09-01,2014,9,3,가을,0,0,호남선,566.0,76.0,24.0,0,공실있음,99.0,1.0,0,25.0,23.0,30.666666666666668,4,1,1,0,0
346,2014-10-01,2014,10,4,가을,0,0,호남선,592.0,78.0,22.0,0,공실있음,105.0,-5.0,0,24.0,28.0,27.666666666666668,2,0,0,0,1
350,2014-11-01,2014,11,4,가을,0,0,호남선,576.0,78.0,22.0,0,공실있음,104.0,-4.0,0,22.0,24.0,23.666666666666668,0,0,0,0,0
354,2014-12-01,2014,12,4,겨울,0,0,호남선,615.0,81.0,19.0,0,공실있음,106.0,-6.0,0,22.0,32.0,22.666666666666668,1,0,0,0,0
358,2015-01-01,2015,1,1,겨울,0,0,호남선,548.0,72.0,28.0,0,공실있음,98.0,2.0,0,19.0,28.0,21.0,1,0,0,1,0
362,2015-02-01,2015,2,1,겨울,0,0,호남선,526.0,79.0,21.0,0,공실있음,101.0,-1.0,0,28.0,32.0,23.0,3,1,1,0,0
366,2015-03-01,2015,3,1,봄,0,0,호남선,545.0,71.0,29.0,0,공실있음,96.0,4.0,0,21.0,35.0,22.666666666666668,1,0,0,0,1
370,2015-04-01,2015,4,2,봄,0,0,호남선,726.0,84.0,16.0,0,공실있음,100.0,0.0,0,29.0,30.0,26.0,0,0,0,0,0
375,2015-05-01,2015,5,2,봄,0,0,호남선,844.0,91.0,9.0,0,여유없음,105.0,-5.0,0,16.0,27.0,22.0,2,0,0,0,0
380,2015-06-01,2015,6,2,여름,0,0,호남선,538.0,62.0,38.0,0,공실있음,73.0,27.0,0,9.0,33.0,18.0,1,0,0,0,0
385,2015-07-01,2015,7,3,여름,0,0,호남선,691.0,76.0,24.0,0,공실있음,90.0,10.0,0,38.0,34.0,21.0,0,0,0,0,0
390,2015-08-01,2015,8,3,여름,0,0,호남선,784.0,74.0,26.0,0,공실있음,97.0,3.0,0,24.0,25.0,23.666666666666668,1,0,0,1,0
395,2015-09-01,2015,9,3,가을,0,0,호남선,839.0,78.0,22.0,0,공실있음,96.0,4.0,0,26.0,24.0,29.33333333333333,4,1,0,0,0
400,2015-10-01,2015,10,4,가을,0,0,호남선,885.0,83.0,17.0,0,공실있음,102.0,-2.0,0,22.0,22.0,24.0,2,0,0,0,1
405,2015-11-01,2015,11,4,가을,0,0,호남선,874.0,85.0,15.0,0,공실있음,103.0,-3.0,0,17.0,22.0,21.666666666666668,0,0,0,0,0
410,2015-12-01,2015,12,4,겨울,0,0,호남선,861.0,81.0,19.0,0,공실있음,99.0,1.0,0,15.0,19.0,18.0,1,0,0,0,0
415,2016-01-01,2016,1,1,겨울,0,0,호남선,831.0,78.0,22.0,0,공실있음,94.0,6.0,0,19.0,28.0,17.0,1,0,0,1,0
420,2016-02-01,2016,2,1,겨울,0,0,호남선,826.0,81.0,19.0,0,공실있음,98.0,2.0,0,22.0,21.0,18.666666666666668,4,1,1,0,0
425,2016-03-01,2016,3,1,봄,0,0,호남선,816.0,77.0,23.0,0,공실있음,91.0,9.0,0,19.0,29.0,20.0,1,0,0,0,1
430,2016-04-01,2016,4,2,봄,0,0,호남선,885.0,86.0,14.0,0,공실있음,100.0,0.0,0,23.0,16.0,21.33333333333333,1,0,0,0,0
435,2016-05-01,2016,5,2,봄,0,0,호남선,955.0,87.0,13.0,0,공실있음,102.0,-2.0,0,14.0,9.0,18.666666666666668,3,0,0,0,0
440,2016-06-01,2016,6,2,여름,0,0,호남선,861.0,80.0,20.0,0,공실있음,98.0,2.0,0,13.0,38.0,16.666666666666668,1,0,0,0,0
445,2016-07-01,2016,7,3,여름,0,0,호남선,874.0,79.0,21.0,0,공실있음,96.0,4.0,0,20.0,24.0,15.666666666666666,0,0,0,0,0
450,2016-08-01,2016,8,3,여름,0,0,호남선,882.0,81.0,19.0,0,공실있음,98.0,2.0,0,21.0,26.0,18.0,1,0,0,1,0
455,2016-09-01,2016,9,3,가을,0,0,호남선,944.0,85.0,15.0,0,공실있음,97.0,3.0,0,19.0,22.0,20.0,3,1,1,0,0
460,2016-10-01,2016,10,4,가을,0,0,호남선,1011.0,91.0,9.0,0,여유없음,106.0,-6.0,0,15.0,17.0,18.33333333333333,2,0,0,0,1
465,2016-11-01,2016,11,4,가을,0,0,호남선,979.0,94.0,6.0,0,여유없음,109.0,-9.0,0,9.0,15.0,14.333333333333334,0,0,0,0,0
470,2016-12-01,2016,12,4,겨울,0,1,호남선,759.0,71.0,29.0,0,공실있음,96.0,4.0,0,6.0,19.0,10.0,1,0,0,1,0
475,2017-01-01,2017,1,1,겨울,0,1,호남선,772.0,69.0,31.0,0,공실있음,89.0,11.0,0,29.0,22.0,14.666666666666666,5,1,0,0,0
480,2017-02-01,2017,2,1,겨울,0,1,호남선,676.0,68.0,32.0,0,공실있음,91.0,9.0,0,31.0,19.0,22.0,0,0,0,0,0
485,2017-03-01,2017,3,1,봄,0,1,호남선,714.0,64.0,36.0,0,공실있음,83.0,17.0,0,32.0,23.0,30.666666666666668,1,0,0,0,0
490,2017-04-01,2017,4,2,봄,0,1,호남선,775.0,73.0,27.0,0,공실있음,91.0,9.0,0,36.0,14.0,33.0,0,0,0,0,0
495,2017-05-01,2017,5,2,봄,0,1,호남선,803.0,74.0,26.0,0,공실있음,92.0,8.0,0,27.0,13.0,31.666666666666668,3,0,0,0,0
500,2017-06-01,2017,6,2,여름,0,1,호남선,726.0,68.0,32.0,0,공실있음,86.0,14.0,0,26.0,20.0,29.666666666666668,1,0,0,0,0
505,2017-07-01,2017,7,3,여름,0,1,호남선,713.0,64.0,36.0,0,공실있음,83.0,17.0,0,32.0,21.0,28.33333333333333,0,0,0,0,0
510,2017-08-01,2017,8,3,여름,0,1,호남선,752.0,68.0,32.0,0,공실있음,88.0,12.0,0,36.0,19.0,31.33333333333333,1,0,0,0,0
515,2017-09-01,2017,9,3,가을,0,1,호남선,771.0,73.0,27.0,0,공실있음,88.0,12.0,0,32.0,15.0,33.333333333333336,0,0,0,0,0
520,2017-10-01,2017,10,4,가을,0,1,호남선,862.0,76.0,24.0,0,공실있음,91.0,9.0,0,27.0,9.0,31.666666666666668,7,1,0,0,0
525,2017-11-01,2017,11,4,가을,0,1,호남선,823.0,78.0,22.0,0,공실있음,94.0,6.0,0,24.0,6.0,27.666666666666668,0,0,0,0,0
530,2017-12-01,2017,12,4,겨울,0,1,호남선,841.0,76.0,24.0,0,공실있음,94.0,6.0,0,22.0,29.0,24.33333333333333,1,0,0,0,0
535,2018-01-01,2018,1,1,겨울,0,1,호남선,768.0,68.0,32.0,0,공실있음,86.0,14.0,0,24.0,31.0,23.33333333333333,1,0,0,1,0
540,2018-02-01,2018,2,1,겨울,0,1,호남선,806.0,66.0,34.0,0,공실있음,86.0,14.0,0,32.0,32.0,26.0,3,1,0,0,0
545,2018-03-01,2018,3,1,봄,0,1,호남선,776.0,68.0,32.0,0,공실있음,83.0,17.0,0,34.0,36.0,30.0,1,0,0,0,1
550,2018-04-01,2018,4,2,봄,0,1,호남선,826.0,74.0,26.0,0,공실있음,91.0,9.0,0,32.0,27.0,32.666666666666664,0,0,0,0,0
555,2018-05-01,2018,5,2,봄,0,1,호남선,912.0,77.0,23.0,0,공실있음,94.0,6.0,0,26.0,26.0,30.666666666666668,3,0,0,0,0
560,2018-06-01,2018,6,2,여름,0,1,호남선,821.0,71.0,29.0,0,공실있음,91.0,9.0,0,23.0,32.0,27.0,2,0,0,0,0
565,2018-07-01,2018,7,3,여름,0,1,호남선,795.0,66.0,34.0,0,공실있음,87.0,13.0,0,29.0,36.0,26.0,0,0,0,0,0
570,2018-08-01,2018,8,3,여름,0,1,호남선,811.0,67.0,33.0,0,공실있음,89.0,11.0,0,34.0,32.0,28.666666666666668,1,0,0,1,0
575,2018-09-01,2018,9,3,가을,0,1,호남선,893.0,75.0,25.0,0,공실있음,91.0,9.0,0,33.0,27.0,32.0,4,1,1,0,0
580,2018-10-01,2018,10,4,가을,0,1,호남선,898.0,73.0,27.0,0,공실있음,93.0,7.0,0,25.0,24.0,30.666666666666668,2,0,0,0,1
585,2018-11-01,2018,11,4,가을,0,1,호남선,934.0,79.0,21.0,0,공실있음,98.0,2.0,0,27.0,22.0,28.33333333333333,0,0,0,0,0
590,2018-12-01,2018,12,4,겨울,0,1,호남선,889.0,72.0,28.0,0,공실있음,92.0,8.0,0,21.0,24.0,24.33333333333333,1,0,0,0,0
595,2019-01-01,2019,1,1,겨울,0,1,호남선,805.0,68.0,32.0,0,공실있음,86.0,14.0,0,28.0,32.0,25.33333333333333,1,0,0,1,0
600,2019-02-01,2019,2,1,겨울,0,1,호남선,848.0,79.0,21.0,0,공실있음,96.0,4.0,0,32.0,34.0,27.0,3,1,1,0,0
605,2019-03-01,2019,3,1,봄,0,1,호남선,865.0,74.0,26.0,0,공실있음,90.0,10.0,0,21.0,32.0,27.0,1,0,0,0,1
610,2019-04-01,2019,4,2,봄,0,1,호남선,887.0,79.0,21.0,0,공실있음,95.0,5.0,0,26.0,26.0,26.33333333333333,0,0,0,0,0
615,2019-05-01,2019,5,2,봄,0,1,호남선,955.0,82.0,18.0,0,공실있음,98.0,2.0,0,21.0,23.0,22.666666666666668,3,0,0,0,0
620,2019-06-01,2019,6,2,여름,0,1,호남선,895.0,79.0,21.0,0,공실있음,94.0,6.0,0,18.0,29.0,21.666666666666668,1,0,0,0,0
625,2019-07-01,2019,7,3,여름,0,1,호남선,883.0,76.0,24.0,0,공실있음,93.0,7.0,0,21.0,34.0,20.0,0,0,0,0,0
630,2019-08-01,2019,8,3,여름,0,1,호남선,930.0,79.0,21.0,0,공실있음,96.0,4.0,0,24.0,33.0,21.0,1,0,0,1,0
635,2019-09-01,2019,9,3,가을,0,1,호남선,932.0,82.0,18.0,0,공실있음,95.0,5.0,0,21.0,25.0,22.0,3,1,0,0,0
640,2019-10-01,2019,10,4,가을,0,1,호남선,954.0,84.0,16.0,0,공실있음,98.0,2.0,0,18.0,27.0,21.0,2,0,0,0,1
645,2019-11-01,2019,11,4,가을,0,1,호남선,964.0,92.0,8.0,0,여유없음,107.0,-7.0,0,16.0,21.0,18.33333333333333,0,0,0,0,0
650,2019-12-01,2019,12,4,겨울,0,1,호남선,965.0,84.0,16.0,0,공실있음,101.0,-1.0,0,8.0,28.0,14.0,1,0,0,1,0
655,2020-01-01,2020,1,1,겨울,1,1,호남선,937.0,82.0,18.0,0,공실있음,96.0,4.0,0,16.0,32.0,13.333333333333334,5,1,0,0,0
660,2020-02-01,2020,2,1,겨울,1,1,호남선,537.0,51.0,49.0,0,공실있음,58.0,42.0,0,18.0,21.0,14.0,0,0,0,0,0
665,2020-03-01,2020,3,1,봄,1,1,호남선,357.0,32.0,68.0,0,공실있음,29.0,71.0,0,49.0,26.0,27.666666666666668,1,0,0,0,0
670,2020-04-01,2020,4,2,봄,1,1,호남선,455.0,42.0,58.0,0,공실있음,43.0,57.0,0,68.0,21.0,45.0,2,0,0,0,0
675,2020-05-01,2020,5,2,봄,1,1,호남선,633.0,56.0,44.0,0,공실있음,61.0,39.0,0,58.0,18.0,58.333333333333336,1,0,0,0,0
680,2020-06-01,2020,6,2,여름,1,1,호남선,609.0,56.0,44.0,0,공실있음,63.0,37.0,0,44.0,21.0,56.66666666666666,1,0,0,0,0
685,2020-07-01,2020,7,3,여름,1,1,호남선,607.0,53.0,47.0,0,공실있음,67.0,33.0,0,44.0,24.0,48.66666666666666,0,0,0,0,0
690,2020-08-01,2020,8,3,여름,1,1,호남선,599.0,52.0,48.0,0,공실있음,63.0,37.0,0,47.0,21.0,45.0,2,0,0,1,0
695,2020-09-01,2020,9,3,가을,1,1,호남선,446.0,41.0,59.0,0,공실있음,46.0,54.0,0,48.0,18.0,46.333333333333336,1,1,1,1,0
700,2020-10-01,2020,10,4,가을,1,1,호남선,629.0,56.0,44.0,0,공실있음,63.0,37.0,0,59.0,16.0,51.333333333333336,4,1,0,0,1
705,2020-11-01,2020,11,4,가을,1,1,호남선,645.0,60.0,40.0,0,공실있음,69.0,31.0,0,44.0,8.0,50.333333333333336,0,0,0,0,0
710,2020-12-01,2020,12,4,겨울,1,1,호남선,435.0,39.0,61.0,0,공실있음,44.0,56.0,0,40.0,16.0,47.66666666666666,1,0,0,0,0
715,2021-01-01,2021,1,1,겨울,1,1,호남선,458.0,41.0,59.0,0,공실있음,45.0,55.0,0,61.0,18.0,48.333333333333336,1,0,0,1,0
720,2021-02-01,2021,2,1,겨울,1,1,호남선,498.0,54.0,46.0,0,공실있음,56.0,44.0,0,59.0,49.0,53.333333333333336,3,1,0,0,0
725,2021-03-01,2021,3,1,봄,1,1,호남선,606.0,59.0,41.0,0,공실있음,62.0,38.0,0,46.0,68.0,55.333333333333336,1,0,0,0,1
730,2021-04-01,2021,4,2,봄,1,1,호남선,638.0,62.0,38.0,0,공실있음,65.0,35.0,0,41.0,58.0,48.66666666666666,0,0,0,0,0
735,2021-05-01,2021,5,2,봄,1,1,호남선,701.0,66.0,34.0,0,공실있음,70.0,30.0,0,38.0,44.0,41.66666666666666,2,0,0,0,0
740,2021-06-01,2021,6,2,여름,1,1,호남선,673.0,62.0,38.0,0,공실있음,71.0,29.0,0,34.0,44.0,37.66666666666666,1,0,0,0,0
745,2021-07-01,2021,7,3,여름,1,1,호남선,578.0,52.0,48.0,0,공실있음,59.0,41.0,0,38.0,47.0,36.66666666666666,0,0,0,0,0
750,2021-08-01,2021,8,3,여름,1,1,호남선,586.0,51.0,49.0,0,공실있음,57.0,43.0,0,48.0,48.0,40.0,2,0,0,1,0
755,2021-09-01,2021,9,3,가을,1,1,호남선,611.0,55.0,45.0,0,공실있음,60.0,40.0,0,49.0,59.0,45.0,3,1,1,0,0
760,2021-10-01,2021,10,4,가을,1,1,호남선,756.0,66.0,34.0,0,공실있음,74.0,26.0,0,45.0,44.0,47.333333333333336,4,0,0,0,1
765,2021-11-01,2021,11,4,가을,1,1,호남선,821.0,74.0,26.0,0,공실있음,85.0,15.0,0,34.0,40.0,42.66666666666666,0,0,0,0,0
770,2021-12-01,2021,12,4,겨울,1,1,호남선,743.0,65.0,35.0,0,공실있음,74.0,26.0,0,26.0,61.0,35.0,1,0,0,1,0
775,2022-01-01,2022,1,1,겨울,1,1,호남선,662.0,59.0,41.0,0,공실있음,67.0,33.0,0,35.0,59.0,31.666666666666668,2,1,1,1,0
780,2022-02-01,2022,2,1,겨울,1,1,호남선,553.0,53.0,47.0,0,공실있음,62.0,38.0,0,41.0,46.0,34.0,2,1,0,0,1
785,2022-03-01,2022,3,1,봄,1,1,호남선,605.0,53.0,47.0,0,공실있음,60.0,40.0,0,47.0,41.0,41.0,2,0,0,0,1
790,2022-04-01,2022,4,2,봄,1,1,호남선,785.0,71.0,29.0,0,공실있음,81.0,19.0,0,47.0,38.0,45.0,0,0,0,0,0
795,2022-05-01,2022,5,2,봄,1,1,호남선,988.0,85.0,15.0,0,공실있음,98.0,2.0,0,29.0,34.0,41.0,2,0,0,0,0
800,2022-06-01,2022,6,2,여름,1,1,호남선,926.0,78.0,22.0,0,공실있음,96.0,4.0,0,15.0,38.0,30.33333333333333,2,0,0,0,0
805,2022-07-01,2022,7,3,여름,0,1,호남선,924.0,75.0,25.0,0,공실있음,93.0,7.0,0,22.0,48.0,22.0,0,0,0,0,0
810,2022-08-01,2022,8,3,여름,0,1,호남선,907.0,74.0,26.0,0,공실있음,93.0,7.0,0,25.0,49.0,20.666666666666668,1,0,0,1,0
815,2022-09-01,2022,9,3,가을,0,1,호남선,964.0,82.0,18.0,0,공실있음,97.0,3.0,0,26.0,45.0,24.33333333333333,4,1,0,0,0
820,2022-10-01,2022,10,4,가을,0,1,호남선,1072.0,87.0,13.0,0,공실있음,106.0,-6.0,0,18.0,34.0,23.0,3,0,0,0,1
825,2022-11-01,2022,11,4,가을,0,1,호남선,992.0,85.0,15.0,0,공실있음,104.0,-4.0,0,13.0,26.0,19.0,0,0,0,0,0
830,2022-12-01,2022,12,4,겨울,0,1,호남선,1006.0,82.0,18.0,0,공실있음,102.0,-2.0,0,15.0,35.0,15.333333333333334,1,0,0,1,0
835,2023-01-01,2023,1,1,겨울,0,1,호남선,969.0,79.0,21.0,0,공실있음,97.0,3.0,0,18.0,41.0,15.333333333333334,5,1,0,0,0
840,2023-02-01,2023,2,1,겨울,0,1,호남선,918.0,83.0,17.0,0,공실있음,106.0,-6.0,0,21.0,47.0,18.0,0,0,0,0,0
845,2023-03-01,2023,3,1,봄,0,1,호남선,963.0,79.0,21.0,0,공실있음,98.0,2.0,0,17.0,47.0,18.666666666666668,1,0,0,0,0
850,2023-04-01,2023,4,2,봄,0,1,호남선,1026.0,87.0,13.0,0,공실있음,105.0,-5.0,0,21.0,29.0,19.666666666666668,0,0,0,0,0
855,2023-05-01,2023,5,2,봄,0,1,호남선,1088.0,89.0,11.0,0,공실있음,109.0,-9.0,0,13.0,15.0,17.0,3,0,0,0,0
860,2023-06-01,2023,6,2,여름,0,1,호남선,1006.0,85.0,15.0,0,공실있음,104.0,-4.0,0,11.0,22.0,15.0,1,0,0,0,0
865,2023-07-01,2023,7,3,여름,0,1,호남선,954.0,80.0,20.0,0,공실있음,101.0,-1.0,0,15.0,25.0,13.0,0,0,0,0,0
870,2023-08-01,2023,8,3,여름,0,1,호남선,1003.0,83.0,17.0,0,공실있음,104.0,-4.0,0,20.0,26.0,15.333333333333334,1,0,0,1,0
875,2023-09-01,2023,9,3,가을,0,1,호남선,991.0,90.0,10.0,0,공실있음,105.0,-5.0,0,17.0,18.0,17.333333333333332,3,1,1,0,0
880,2023-10-01,2023,10,4,가을,0,1,호남선,1079.0,92.0,8.0,0,여유없음,109.0,-9.0,0,10.0,13.0,15.666666666666666,3,0,0,0,1
885,2023-11-01,2023,11,4,가을,0,1,호남선,1046.0,93.0,7.0,0,여유없음,110.0,-10.0,0,8.0,15.0,11.666666666666666,0,0,0,0,0
890,2023-12-01,2023,12,4,겨울,0,1,호남선,1060.0,90.0,10.0,0,공실있음,108.0,-8.0,0,7.0,18.0,8.333333333333334,1,0,0,0,0
895,2024-01-01,2024,1,1,겨울,0,1,호남선,958.0,82.0,18.0,0,공실있음,99.0,1.0,0,10.0,21.0,8.333333333333334,1,0,0,1,0
900,2024-02-01,2024,2,1,겨울,0,1,호남선,1013.0,92.0,8.0,0,여유없음,109.0,-9.0,0,18.0,17.0,11.666666666666666,4,1,0,0,0
905,2024-03-01,2024,3,1,봄,0,1,호남선,1014.0,86.0,14.0,0,공실있음,102.0,-2.0,0,8.0,21.0,12.0,1,0,0,0,1
910,2024-04-01,2024,4,2,봄,0,1,호남선,1033.0,91.0,9.0,0,여유없음,108.0,-8.0,0,14.0,13.0,13.333333333333334,1,0,0,0,0
915,2024-05-01,2024,5,2,봄,0,1,호남선,1119.0,94.0,6.0,0,여유없음,112.0,-12.0,0,9.0,11.0,10.333333333333334,3,0,0,0,0
920,2024-06-01,2024,6,2,여름,0,1,호남선,1051.0,91.0,9.0,0,여유없음,107.0,-7.0,0,6.0,15.0,9.666666666666666,1,0,0,0,0
925,2024-07-01,2024,7,3,여름,0,1,호남선,1005.0,85.0,15.0,0,공실있음,102.0,-2.0,0,9.0,20.0,8.0,0,0,0,0,0
930,2024-08-01,2024,8,3,여름,0,1,호남선,1053.0,88.0,12.0,0,공실있음,106.0,-6.0,0,15.0,17.0,10.0,1,0,0,1,0
935,2024-09-01,2024,9,3,가을,0,1,호남선,1073.0,93.0,7.0,0,여유없음,1106.0,-1006.0,0,12.0,10.0,12.0,3,1,1,0,0
940,2024-10-01,2024,10,4,가을,0,1,호남선,1115.0,94.0,6.0,0,여유없음,110.0,-10.0,0,7.0,8.0,11.333333333333334,3,0,0,0,1
945,2024-11-01,2024,11,4,가을,0,1,호남선,1153.0,100.0,0.0,0,여유없음,116.0,-16.0,0,6.0,7.0,8.333333333333334,0,0,0,0,0
950,2024-12-01,2024,12,4,겨울,0,1,호남선,1040.0,93.0,7.0,0,여유없음,112.0,-12.0,0,0.0,10.0,4.333333333333333,1,0,0,0,0
